ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,defaultpaymentnextmonth
19234,33856.56877,,,2,45,2,0,0,,0,0,29278,30488,30900,30480,46428.6267,29333,2000,1600,-2914.943689,-778.3105484,1053,,1
19235,,2,,,,1,,,-1,,-2,0,0,689,2943,20040.5942,-6159,0,689,,,,16007,0
19236,186766.23,2,,,39,-2,,-2,-2,,-2,11732,6653,-6674,18084,,,6653,,16657.99703,14604.45388,21264,16253,0
19237,250356.86,2,,1,49,1,-2,-2,-2,-2,-1,,0,0,,-18911.84705,,0,,-1419.453735,-3521.727661,6946,0,0
19238,223829.7925,2,,2,36,-2,-2,,,-2,-2,122,104,2635,,655.0109752,2784,,2653,-1918.51272,1926.338809,2784,,0
19239,234714.0116,2,,2,,-2,-2,-2,-2,-2,-2,5956,7690,1530,3107,,5784,10402,1530,2846.054549,,6031,4512,0
19240,,2,2,,35,-2,,-2,-2,,-2,17087,1617,8140,7258,18794.75082,5483,1617,8179,1778.645968,,5483,,0
19241,383782.6116,2,3,1,,0,0,,0,0,-1,,4772,4519,3818,,,,2000,7718.09777,6642.436164,4448,,0
19242,,,2,,42,,0,0,0,0,2,,10688,11710,13030,7837.200306,13415,1176,1198,3594.406766,,0,1308,1
19243,,2,2,1,41,-1,-1,,-1,-1,-1,8091,5344,5117,4730,-555.4093112,3477,,5124,,7247.447495,3477,,0
19244,58697.63635,2,2,1,,,0,0,2,0,2,27970,28004,,30448,10694.01013,302,1456,4140,,2116.791602,,12985,1
19245,127721.0251,2,,,,-1,2,,-2,2,-2,7689,2052,1281,3770,3741.046949,5628,0,1281,,1127.735328,5634,6013,0
19246,162044.0468,2,2,1,37,-2,-1,-1,-2,-1,-1,,,0,730,-8272.855823,2718,1771,0,2634.990812,1986.497243,2718,0,0
19247,,2,,1,38,,2,,2,2,0,36414,,38622,37706,50597.57451,40630,2000,,6349.033163,,3100,,0
19248,,2,2,,44,-2,-2,-2,-2,-2,-2,,1330,2988,0,33877.16338,0,1330,2988,,29267.23433,0,1219,0
19249,203780.8558,2,1,,,1,2,-1,2,2,3,4086,3855,3055,1375,4405.44037,3032,0,4000,585.5286361,1080.314569,0,0,1
19250,223265.9611,2,1,2,38,-1,2,2,2,2,2,2650,2650,,150,-13152.25574,150,0,0,2992.807951,,0,0,0
19251,,,2,,30,-2,-2,-2,,-2,-2,-38,9465,4991,466,-6243.940283,3122,10446,5002,3313.637728,5763.571638,5056,,1
19252,685534.3323,2,1,2,30,,0,,-1,0,0,39639,-45,,,4575.282075,167520,0,10296,,,,7267,1
19253,279603.1481,2,1,,30,0,0,0,0,0,,36269,39229,48190,48758,50949.24349,58412,,10018,1009.461085,3931.052777,,2401,0
19254,109068.9091,2,2,1,,0,0,0,0,0,,34135,27683,28311,,12912.66767,9736,,5000,,,1000,1000,0
19255,348767.0778,2,2,1,39,-1,,-1,-1,,-1,,4784,6462,,,5251,4790,6462,,-431.0980577,,9196,0
19256,271184.6786,2,2,2,41,-1,-1,-1,-1,-1,-1,312,,3600,,2366.920176,,0,3618,2934.311219,-486.6962523,,3710,0
19257,205487.8584,2,,2,,-1,-1,-2,-2,-1,-2,1570,0,0,,456.38419,0,,0,-2131.283423,-2911.205516,0,0,0
19258,448669.2171,2,,,31,-1,-1,-1,,-1,0,,17522,35727,82517,86893.53903,41628,,35758,-7153.479407,,,15000,0
19259,8845.320785,2,,2,33,3,2,2,2,2,0,,20529,24191,23510,10338.83531,25264,0,,,,1000,,1
19260,218628.2661,,2,,29,-1,-1,-1,-1,-1,-1,1778,224,,0,4039.731221,1858,,2031,5782.418912,1029.541821,1858,620,0
19261,241516.5801,2,,2,29,2,2,,2,2,2,124780,,125721,122209,,,5900,4500,,5550.541696,3900,4826,1
19262,5480639.383,-2,-2,,,3,,3,-5,,0,,,103298,,-1944036.429,52453,,2151,-322.2789089,-14669.88321,1904,,1
19263,254947.3576,,1,2,31,1,-2,-1,-1,-2,-1,,,986,0,4298.004618,900,0,995,,2290.765506,900,0,0
19264,9955846.222,-2,,,,,-2,,,-2,-2,,0,0,283,652550.1589,,,,2003.230444,,,0,0
19265,,,,-1,-47,0,5,-10,13,5,3,29386,31596,32492,,,34647,3000,,-6025.637079,17649.1238,3000,1402,1
19266,159224.1391,2,2,,,0,0,0,,0,0,102007,93116,84302,74986,71993.01668,,5000,,2289.90544,1600.379811,3000,2218,1
19267,224534.0215,2,2,,37,-1,-1,-1,-1,-1,-1,313,0,313,152,634.03999,498,,313,,1527.263011,498,148,0
19268,,2,4,,,-1,0,,-2,0,-1,5433,,0,0,16984.25687,-72,,0,745.7517209,1651.1021,0,,0
19269,303433.8022,2,,1,42,-1,-1,-2,-2,-1,-1,885,,0,0,,0,0,,1920.513717,-934.9160437,0,138,0
19270,,,3,1,39,-1,-1,-1,,-1,-1,2921,390,6837,7309,5182.545355,,780,,2722.119328,-372.933832,,4067,0
19271,,2,2,,,5,4,3,2,4,0,31273,30499,29740,28736,8465.194172,28336,0,0,,,0,18,0
19272,4213619.24,,-2,-1,,2,-7,,1,-7,-7,89236,,83479,73749,-3447335.337,,,3523,-10499.84734,-32828.17708,5000,3000,1
19273,394867.8335,,1,2,32,0,0,0,0,0,0,290543,118479,,102611,92509.20778,51489,7288,6079,3861.048199,8318.442315,5055,27486,0
19274,189912.2491,2,2,2,32,,0,0,0,0,0,,,,27697,,,2000,1650,-633.6591132,4848.787782,500,1000,0
19275,9160128.253,-2,-1,-2,,1,-2,-2,-1,-2,-2,-10,,-10,5650,685106.4332,-10,0,,-1925.174886,29736.99121,0,,0
19276,218343.6074,,1,1,33,-2,-2,-2,-2,-2,-2,1345,6087,947,500,-1477.479064,500,6087,947,,-447.8126557,500,500,0
19277,96161.71475,2,3,1,41,0,0,,0,0,0,101316,104930,106053,,46849.09531,,5300,4300,420.4149937,4412.227019,,2000,0
19278,63635.35747,2,2,,41,-1,-1,-1,-1,-1,0,2727,1679,566,61664,52296.84986,,1679,566,,746.4672287,0,4480,0
19279,2308982.821,-2,,,-39,-1,-1,3,2,-1,2,263,1209,946,576,1078435.6,17721,,,-256.5265456,210600.6664,0,920,1
19280,8026356.438,,-2,-1,,-3,-4,-1,-4,-4,,,,0,3564,-323280.0874,0,,0,544.8196115,,0,0,1
19281,263770.6886,2,1,2,40,-2,-2,-2,-2,-2,,0,0,0,0,20674.94373,0,0,0,9364.854402,2017.091191,0,0,0
19282,171842.0611,2,1,2,33,-2,-2,-2,-2,-2,,6421,846,4292,0,-1685.972044,0,1064,4974,1791.925066,-3126.253565,,,0
19283,216394.3901,2,,2,29,-1,,-1,,,-1,2624,1149,2140,,5604.275399,2491,,2140,6238.680109,2669.840106,2491,9785,0
19284,88967.52901,2,1,1,32,,0,0,0,0,0,70178,71312,,71595,91928.74271,68927,,,-1485.600962,1847.509283,,2600,1
19285,89080.89399,2,,2,32,2,0,0,0,0,0,34640,,37175,38254,,39834,2000,,617.9191648,1960.778612,1446,1500,1
19286,190095.8387,2,2,,,0,0,,0,0,0,,3826,,6604,,7072,1222,1147,26602.1046,,,766,1
19287,3611301,-2,-3,,-34,-5,2,2,1,2,,195380,199642,,,-8886214.388,194101,7632,6839,-4617.55116,-66523.25923,6441,6763,1
19288,275470.0541,2,2,,,,,-1,-1,,-2,1636,37,,-1000,3912.600856,-1000,,3000,19214.26229,,0,0,0
19289,,,2,1,36,,0,0,0,0,0,97026,96109,97647,,,72044,5000,5000,6497.309401,2753.407175,,5049,0
19290,402112.1235,2,1,1,42,-1,-1,-1,2,-1,-1,12327,2306,,3830,,49828,2324,,,3211.446835,49828,1647,0
19291,187499.8003,2,,1,33,-1,-1,-1,,-1,,1655,,3711,2121,14207.8426,,4271,,,1837.405985,2895,8429,0
19292,,2,,,,-2,-2,-2,,-2,-2,326,3756,326,,17087.10265,476,3756,652,,509.9539534,476,,1
19293,2960.129901,2,2,,37,0,0,0,0,0,-1,12246,11901,11631,,2178.406536,90,1196,,7617.653188,,,1335,0
19294,,2,,1,38,,-2,-2,-2,-2,-2,,0,,0,-1753.714418,0,,,-1375.929316,5604.348355,0,0,0
19295,11111440.26,-2,-2,-2,-36,0,0,,0,0,0,,195259,,168814,7465391.098,172037,,8993,14886.34647,88026.79041,,,0
19296,,-2,-2,-2,-41,-9,-1,7,-2,-1,-1,,,1114,,-973549.3049,,,,-8086.427812,-256083.1956,,707,1
19297,353633.9213,2,2,1,,0,0,0,0,0,0,40681,43171,45465,,63714.53441,52102,3171,3000,12497.61822,4075.59725,3000,,0
19298,326687.3113,2,,1,40,-2,-2,-2,-2,-2,-2,0,0,0,0,-2698.629709,,0,0,-4766.837911,,0,,0
19299,219093.4657,2,,2,40,0,0,0,0,0,0,220091,203554,207953,156699,,,7797,8201,,3696.983234,5651,5683,0
19300,346946.862,2,1,,,0,0,0,0,0,,308011,302783,297700,,352658.6935,,10404,10015,8228.189077,61195.07286,15008,,0
19301,,2,,1,,-1,-1,-1,,-1,-1,2947,,3967,592,-2245.570276,,,3967,4577.696306,3225.059725,1738,1788,0
19302,525865.7524,,2,2,39,0,,0,0,,0,491395,,477183,496400,510884.8829,,25799,,-2773.116536,72090.69518,17670,20000,0
19303,80995.61416,,1,,36,,,0,0,,-2,,51713,,0,4477.166161,0,2624,,,,0,0,0
19304,118611.5183,2,1,2,31,-1,-1,-2,-2,-1,-2,223,0,0,0,,0,0,0,74.60844296,,0,,0
19305,198012.6682,,,1,31,0,0,-1,2,0,0,23526,12187,3239,3029,5882.369875,800,,,,,0,0,0
19306,259335.6844,2,1,2,31,,0,,-1,0,-1,33109,29830,11750,5194,10138.51276,,,5000,-1565.132076,11067.44178,9368,,0
19307,138168.0228,2,2,1,33,0,0,0,0,0,0,25849,26852,27882,28894,38202.0631,29924,1735,1765,,-1069.2885,1233,1238,0
19308,212884.6188,2,1,1,32,,0,-1,,0,-1,,5525,,2692,9009.744618,2866,,7067,-547.1607393,,2866,,0
19309,108558.5322,2,,,32,-1,-1,,-1,-1,-1,24002,22329,2781,32231,1529.412302,21651,2781,0,863.681717,2735.425991,21651,26748,0
19310,246563.6134,2,,,42,,0,,0,0,0,147396,151030,145550,,99308.39088,108348,,,3569.718788,2724.819836,10000,5000,0
19311,368648.972,2,,2,,,-2,-2,,-2,-2,0,0,0,0,6795.022582,0,0,,,-946.1592955,0,0,1
19312,22278213.91,-2,-2,-1,-34,3,12,,-2,12,-2,80540,83715,,,-1982276.068,8674,3933,2001,458.7259475,-121.6434238,216,0,1
19313,217720.8281,2,1,,,1,,,,,-2,-2113,-2113,,,,-2113,0,0,-792.6135308,-1930.28232,0,423,1
19314,240224.5767,2,1,1,34,-2,-1,,-2,-1,-1,16024,,10274,4726,18315.35521,,,10274,3565.051608,6778.582838,4745,1283,0
19315,,,-2,-2,-33,-1,-1,,-1,-1,-1,508,1155,1868,874,-52767.36719,1940,1166,1873,-624.9797859,-4816.152375,,0,1
19316,,2,1,1,,3,2,2,7,2,7,150,150,150,150,-2927.272494,150,0,0,-2995.059381,-2410.974543,0,0,0
19317,,-2,-2,-1,-38,-2,,-2,-2,,-2,0,0,0,111,,,0,,,-45923.53355,288,1200,1
19318,37757.40731,2,3,1,44,2,2,2,2,2,2,,20088,19499,21578,23587.81873,22605,1500,,5488.360158,647.1210689,2000,0,1
19319,134265.0014,2,2,2,,0,,,0,,0,,,49448,38415,,77579,14000,40015,-4474.645989,34646.99374,,3650,0
19320,,2,2,1,42,0,0,0,-1,0,0,43045,43024,9821,600,,55000,,5098,,56078.68784,1100,,1
19321,79801.60612,2,2,1,35,0,0,0,,0,,28428,29753,30900,0,3758.78695,0,1800,1900,313.6698073,1872.777278,0,,0
19322,3611301,,,,,-3,8,-4,4,8,7,289463,,,314201,-3493293.475,90500,8245,,-4056.703133,-208983.822,7500,0,1
19323,36980.8923,2,2,,,7,6,5,4,6,2,,76247,72225,67850,,61761,0,880,844.4023573,-2692.679654,0,2380,0
19324,162365.1257,2,1,2,39,-2,-2,,-2,-2,-2,345,355,,0,-149.6830117,0,355,0,2528.780163,2906.231793,0,0,0
19325,149510.2847,2,3,1,38,-2,,-2,-2,,-2,5207,,207,207,-11495.55835,207,207,207,993.4317649,-478.3400514,207,207,0
19326,243039.9028,,2,1,38,-1,-1,,0,-1,0,,,24962,,,,,,6744.550093,-2341.17332,1000,1058,0
19327,223321.485,2,2,1,40,,-2,-1,,-2,-1,,0,3504,4272,,,0,3504,,4269.032215,1900,0,0
19328,2939474.699,-2,-3,,-39,1,-2,-2,-1,-2,0,0,0,,873,,0,0,0,132993.5811,,,,0
19329,141010.5652,2,3,,,2,0,0,0,0,,30755,31757,,35342,,36741,1815,,,-610.3234007,1500,1484,1
19330,33403.7462,,,,41,0,,0,,,2,24217,24216,25254,27099,,28817,,3000,1232.253738,585.3050442,0,1500,0
19331,360331.1824,,,1,,0,0,0,0,0,0,59807,,67745,,,,10000,4200,-3404.810237,,3000,,0
19332,,2,3,1,35,0,0,0,,0,-1,17008,17922,18421,7032,-4335.467547,1000,1501,,,1482.276407,1000,2017,0
19333,48741.6622,2,3,,35,-1,-1,-1,-1,-1,-1,3123,1326,,4406,-245.9406016,1854,1326,2866,-748.5636964,,1854,,0
19334,13355.59623,2,,1,38,0,,0,0,,0,,25592,26628,27678,,30068,1800,1750,4370.889366,6034.218564,2600,1200,0
19335,171026.359,,,2,,-1,-1,-1,-1,-1,-1,,,,1760,-443.9049436,5510,897,,,-4692.525281,,0,0
19336,,2,2,1,,-1,-1,0,0,-1,-1,79536,31251,37071,16757,,10861,31280,26757,7374.887361,,10861,56137,0
19337,,2,2,2,35,0,,0,0,,,42286,30038,27402,28352,,28215,2389,2414,-3452.294262,-551.4586113,925,938,0
19338,,,3,1,44,0,0,,0,0,0,41803,73882,75609,,,81665,33882,4000,75255.58181,646.2735802,,,0
19339,165045.0361,,5,2,48,0,,-2,-2,,-2,198540,0,0,,2642.181901,0,0,,7352.054888,,0,0,0
19340,,2,3,1,,0,0,0,0,0,0,48796,49371,19413,20204,15144.92203,14980,2350,1392,324.9112903,940.2417392,,482,0
19341,3611301,,-2,-1,-45,,-9,-3,,-9,1,48875,50103,46641,,-722255.7536,29523,2080,,,-63757.44227,1076,1094,1
19342,,2,2,1,41,0,0,0,0,0,,,107224,,101859,,74368,4000,,,,3500,4303,0
19343,208106.4887,2,,0,,1,-2,-2,-2,-2,-2,0,0,0,0,19977.73051,,0,,,-1978.77703,0,,0
19344,235812.7911,,1,1,,2,0,0,2,0,0,,141223,156858,151841,154821.9494,,5136,,3174.153876,6844.500623,5656,,0
19345,4429.920199,2,3,,48,2,2,2,2,2,2,13836,14805,15865,16062,23500.30755,16558,1500,1595,-1458.209012,2284.89786,,0,1
19346,,2,,1,35,-2,-2,-2,-2,-2,,3439,10034,,274,-7452.064524,766,10127,,417.6826929,800.1214885,766,,0
19347,,2,3,,31,1,,0,,,,,,19092,19113,17001.65611,14523,0,,4169.371457,,812,,1
19348,,,2,1,,,-2,-2,,-2,,0,0,,0,1324.447471,0,0,0,2709.097341,982.9446898,,,0
19349,,2,1,,,0,0,,,0,,7979,8301,,8983,661.2073004,6422,1149,,6783.31816,-821.1580044,209,206,0
19350,61538.40687,2,,,41,,0,0,0,0,0,,,26823,26799,27717.76603,,1501,2003,1356.009866,704.8792845,972,,0
19351,81210.74106,2,,,36,2,0,,-2,0,-2,19671,20650,,0,4279.463476,0,,0,,,,0,0
19352,104847.4803,2,2,1,40,1,2,3,,2,2,57816,62139,60584,63871,76894.80602,63443,5900,0,,-38.98100057,2500,,1
19353,15657775.17,-2,-2,-1,-49,0,-10,-1,,-10,0,37246,36927,,35058,-1548297.032,,3000,3500,-2733.045933,16343.86867,,2000,1
19354,,2,2,,,0,0,0,0,0,-2,,41460,21897,,7593.836033,0,2000,,29393.42929,279.6500228,0,0,0
19355,4234.846587,2,3,,39,0,0,0,,0,0,21173,,,20613,,22761,2000,2000,4309.534008,,2000,2000,1
19356,,-2,-2,-2,-33,-9,-2,13,-1,-2,-3,18812,,20629,10682,,10413,2000,10053,,-76431.74297,,10519,1
19357,,2,1,,41,-1,-1,-1,-1,-1,-1,1278,-4,3564,,7829.820318,0,0,3568,-600.7502241,918.4185654,0,2605,0
19358,49431.7238,,3,1,42,2,-1,-1,,-1,-1,,,836,,,390,836,,-2124.814239,2277.709162,390,930,0
19359,169721.9896,2,1,1,31,2,2,,0,2,0,,,147184,149053,135499.8921,140678,,0,2153.280737,5627.280318,6000,5354,0
19360,167270.9603,,2,2,31,,-1,-1,-1,-1,-1,416,416,416,416,19077.03368,,416,416,,,,416,0
19361,,2,,1,34,0,,,-1,,-1,3223,,,,,316,1220,,488.3929678,333.5004539,316,,0
19362,3611301,-2,-2,-1,-33,11,,14,11,,-5,,1644,2258,,-736453.1239,3537,,2261,-11240.81135,6329.128991,3537,,1
19363,,2,,,43,,,0,0,,0,113570,,,,96069.48842,105467,4149,5571,,,4001,4001,0
19364,143242.3128,2,3,1,43,0,0,0,,0,0,32667,33822,34975,35943,39066.71767,37259,,2000,-527.4528299,2873.402407,1400,1400,0
19365,30457.88512,2,,1,36,-2,-2,-2,-2,-2,-2,,0,4342,690,9206.37299,99,0,4342,3228.974243,-815.9506035,99,0,0
19366,141199.3276,2,2,,40,-1,-1,-1,-1,-1,-1,,11806,,4649,11560.82779,,,3000,488.0990238,6177.708083,473,1669,0
19367,221549.816,,,1,43,-1,-1,-1,-1,-1,0,,-26214,98834,,,44325,,130000,-3136.844802,56151.16801,10000,66000,0
19368,3611301,-2,-2,-1,,-1,-7,3,3,-7,3,93111,91198,85136,80491,-4577478.601,80628,3226,3050,-5416.958664,,,1885,1
19369,,2,,1,39,0,0,2,,0,-1,,14112,,,9463.556191,580,1883,3520,-1284.485195,2277.445592,580,0,0
19370,8339012.254,,-2,,,0,0,,0,0,0,97268,,50043,,,50136,3500,2000,12863.74819,11522.09264,2000,2000,0
19371,229799.4996,2,3,2,37,,-1,0,0,-1,0,,202,4202,,445.0515718,,202,4000,-413.6289924,1745.041538,400,5380,0
19372,101441.5747,2,2,,42,0,0,0,-1,0,-1,,,94460,10031,,3343,4500,2000,979.0460541,11553.50756,3808,14741,0
19373,,2,2,1,,,0,0,0,0,0,62112,,74832,126778,,71338,20025,40000,2849.44338,-1342.843331,20000,29761,0
19374,302210.3767,2,2,1,37,-1,-1,-1,-1,-1,-1,15695,,6224,,19660.52359,22107,,6252,4095.637893,8923.07146,22107,6741,0
19375,371467.2067,2,3,,33,0,0,0,,0,0,18082,18339,19031,17345,25486.20558,23200,1628,1320,3483.962314,-211.0959883,10000,1000,0
19376,,,2,2,35,0,0,0,,0,0,,108956,109339,113799,63019.51787,66643,6300,,,,2375,9577,0
19377,3611301,-2,-4,,-38,-2,11,1,,11,7,2252,2265,24667,40626,,8659,2265,24905,,-391161.2718,8695,,1
19378,4404011.884,-2,,,-41,,-1,,2,-1,-3,43885,45408,36025,0,,0,,2025,5961.832231,,,0,0
19379,92401.22504,2,2,1,36,0,0,-2,-2,0,-1,,,0,970,,0,380,0,-1069.529254,7463.886743,0,2785,0
19380,,2,2,,,0,0,0,,0,0,62263,60654,,54715,49594.21614,53256,,,-3671.271139,9203.909899,,10000,0
19381,308520.5762,2,,1,43,,,-1,,,-1,21953,,14458,18061,,5768,32905,14458,7036.909856,,,7229,0
19382,67177.37346,2,2,,37,1,2,2,,2,0,18255,,,,,22073,0,,1126.474135,,2000,0,0
19383,137336.8985,,2,,,-1,,-1,,,-1,626,0,,,-2312.02891,,,1252,,1251.533843,626,0,0
19384,,,2,1,,1,2,2,2,2,0,6681,6426,10289,10816,7230.608426,11997,,,8271.164668,-3671.302987,1000,,0
19385,21368881.3,-2,,-2,-41,,,0,0,,0,122017,121505,119522,119947,5455230.352,118400,6000,5900,,,,5000,1
19386,178227.4269,2,2,,29,1,4,3,2,4,-2,20867,20168,14464,3455,-7627.155827,0,,,725.1496373,706.2888845,,0,0
19387,43239.44937,2,3,0,30,0,0,2,2,0,,,,,25805,18612.28331,15158,3634,1451,1104.978323,-261.4726019,905,409,0
19388,232402.2355,2,,,29,-1,-1,-1,-1,-1,-1,2638,1526,2276,,2422.861661,2308,1526,2276,38389.12445,,2308,776,1
19389,96750.68159,2,2,1,38,1,,0,0,,,84372,77773,78499,79943,77528.80761,78655,0,2900,15401.21087,,3010,3400,0
19390,24175.68122,2,2,1,37,0,0,0,2,0,0,46239,47469,51145,45624,36366.33715,27291,2000,4500,-552.7775026,-2186.799249,1000,1065,1
19391,,2,1,,42,0,,,0,,0,291006,271452,,,106433.8253,111185,12100,11295,-1405.793293,4338.846037,4600,10000,0
19392,129697.4791,2,,1,,,-2,-2,-2,-2,-2,5446,,4839,807,17405.06743,7613,6682,,7486.419028,31326.506,7613,4331,0
19393,412663.719,2,1,2,,,0,,0,0,,400967,,367247,,307806.6984,317330,,13000,-418.4270894,,,15000,0
19394,266456.053,2,2,1,,,,-1,-1,,-1,1680,1535,1836,,,21166,,1836,17607.85843,784.0123405,21166,1000,0
19395,73620.80318,2,,,32,-2,-2,-2,-2,-2,-2,4965,51932,0,2165,27954.86126,,,,6125.501716,38887.5921,,10500,0
19396,125463.3146,2,1,2,32,0,-1,0,0,-1,0,10281,32163,20421,19573,4466.309467,,,1476,2028.541817,2041.243555,0,0,0
19397,,2,2,1,32,,,,0,,-2,,8135,12621,17987,-8115.154534,-99,3000,5000,5449.681936,2422.201535,0,0,0
19398,224064.6822,2,1,1,33,0,0,0,0,0,,,90385,85011,77329,57134.09978,48723,4060,3181,,6076.185956,3042,,0
19399,156225.1434,2,2,,30,,-2,-2,-2,-2,,-38,,,-38,260.9818603,-38,0,0,1746.949985,-937.5521031,0,0,0
19400,,2,1,,,-1,-1,-1,-1,-1,0,11910,4401,3345,1104,89387.5589,,4445,3398,5046.446999,84092.50653,0,20895,0
19401,94502.20953,,2,1,35,2,2,-1,-1,2,-1,252,-1624,2072,1752,,1876,0,5572,-8.283350122,34.77307491,1876,2071,0
19402,12807421.82,-2,-2,-1,-36,1,-1,1,,-1,0,3745,4632,4979,631,90156.63736,10244,3000,2023,-2665.308775,,10019,1141,1
19403,,,,-1,-40,-5,12,-2,,12,14,273,273,2418,,-599189.8108,5748,273,3588,-13832.66332,-92215.29375,5748,3768,1
19404,18539.87326,2,2,1,38,0,0,0,,0,0,11904,,,13041,31196.41398,14251,1500,1400,,-1640.061552,1000,0,0
19405,,,,1,,0,0,0,0,0,0,158494,156004,,152724,,,,7000,-4665.314132,,5400,,0
19406,177990.9891,,1,1,,-2,,-2,-2,,-1,,0,1290,,14908.30562,1200,0,1290,-313.753514,1968.010526,1200,0,0
19407,,2,2,1,,,0,-1,0,0,0,7258,7935,4979,,15750.29744,24426,2037,,2076.525213,4971.345359,18119,1382,0
19408,342263.5085,2,,1,37,-1,,,-1,,-1,10000,17444,17165,10000,2014.295455,10000,17444,10035,,5704.342798,,0,0
19409,,2,2,1,,1,2,0,,2,0,167970,161852,163600,162303,174147.7835,161912,0,8000,4997.164333,7264.34382,,6000,0
19410,,2,1,,32,-2,-2,-2,-2,-2,-2,,1715,281,1105,-2907.995062,-2,1723,282,4556.404472,5493.608323,0,,0
19411,321187.222,2,1,,35,,,-2,-2,,-1,8526,10892,,9834,-3516.63272,5225,10951,9274,-2824.236291,-2882.964259,,68361,0
19412,362088.309,2,1,,35,1,-2,,-2,-2,,0,0,0,0,12203.72255,,0,0,3566.617095,-1184.21687,0,558,0
19413,59036.98549,2,2,2,27,0,0,0,,0,,30641,,42025,41067,,,3987,,8714.255845,1539.176805,3400,1800,0
19414,171772.0552,2,1,,,,-1,-1,,-1,-1,314,,597,1640,-1713.714138,39506,3031,,-1744.275684,3198.595499,39506,697,0
19415,189707.6495,2,1,,35,0,0,,0,0,0,,,21802,20100,6754.729388,15628,2483,2808,2326.96005,-1681.220751,2000,,0
19416,240601.9501,2,1,1,37,,-2,-2,-2,-2,-2,,2984,1786,363,-5527.610978,843,3186,,1293.851148,1396.07128,843,500,1
19417,,-2,,-1,,-2,,,-2,,-2,,0,,,,0,0,0,,,0,0,1
19418,13697503.73,-2,-3,,-45,10,13,2,-6,13,14,176879,182100,184900,170611,-5250995.796,83709,,10000,-3849.723394,-164667.7571,,,1
19419,99587.8587,2,1,,36,-1,-1,-2,-2,-1,-1,,0,0,0,5965.681406,59349,0,,3829.45893,,59349,0,0
19420,94696.83528,2,1,,29,0,0,0,0,0,0,,,46678,,,44181,3687,,14446.81931,1802.08775,1749,1840,0
19421,493128.1234,,,,,,-1,0,-1,-1,-1,5799,36189,23338,7896,24537.95656,,36277,6112,,14529.68336,,20018,0
19422,,,2,1,35,-1,,-1,,,-1,188,,,5087,-6.521777705,,,,2223.301902,-2810.351255,3392,4000,0
19423,121553.2615,2,1,2,27,0,0,,0,0,0,89603,88232,85362,74552,73594.14127,,4113,3500,3216.636669,-947.9540084,,1999,0
19424,,2,1,2,,0,0,0,-1,0,0,,,6221,4711,,6711,6000,3039,619.8867869,1325.110938,0,4000,0
19425,80868.10001,2,,2,33,,-1,,-1,-1,-1,3000,6000,0,3000,3761.715087,,6000,0,,,,3000,0
19426,,2,2,1,34,0,0,,2,0,2,84031,86730,93705,91317,,94428,,9310,-4780.618952,7800.492572,0,8000,0
19427,187404.6947,2,2,,43,,0,0,0,0,-2,152122,98901,101689,102925,9275.073034,0,10000,6500,2002.395632,,0,0,0
19428,237939.8686,2,2,1,37,0,,0,0,,0,51277,,52613,21696,32068.11781,22877,10006,10000,62297.91707,,,11109,0
19429,11492994.82,,-2,-2,-28,-1,-1,-1,2,-1,-2,4571,0,2983,2780,85744.76739,,,2983,3910.630336,4957.107095,0,3125,0
19430,212495.6337,2,3,1,49,1,-2,,-1,-2,-1,0,0,2317,7588,-3326.07774,14053,0,2317,-2493.395823,3158.461864,14053,0,0
19431,130216.6876,2,,2,,-2,-2,-2,-1,-2,0,,,,,,0,0,0,,4865.844763,,0,0
19432,267701.402,2,1,2,27,,2,0,,2,-1,7029,3932,,2487,15327.30364,5300,,1057,,-1772.503884,5300,1800,0
19433,93662.06103,2,2,1,25,,0,,0,0,0,76358,77433,,73361,,59130,3000,3000,-1511.486713,2829.011102,5000,,0
19434,201586.6565,2,2,1,39,,-2,,,-2,-2,0,0,0,0,,0,0,0,4736.407497,-1503.639868,0,,1
19435,76760.39145,2,2,,26,1,-2,,-2,-2,,0,0,,,-14263.89189,,,0,2839.694942,2167.061984,,,0
19436,73859.07581,2,2,2,26,0,,0,,,0,70805,,62750,,41615.60507,46486,2600,2231,,2209.79509,2000,,0
19437,3611301,-2,-2,-1,,-10,-1,3,3,-1,-10,73902,119408,134243,12670,-4802.677573,10775,50000,,2997.540836,,11000,4000,1
19438,205793.2093,2,1,2,,0,0,0,0,0,0,,,,,106638.2237,92037,5000,8500,3289.417906,357.7763824,25000,70000,0
19439,3611301,-2,-1,-2,-34,-1,9,,4,9,-2,,16745,1464,1466,-142036.8279,4565,16745,1464,-3303.072346,-33646.29234,4565,,1
19440,277168.4062,,2,,35,0,0,0,0,0,0,,,42404,71493,17744.04623,27710,50706,30028,6636.970366,28343.19906,25003,,0
19441,,2,,1,42,0,,0,2,,,107968,109234,,36446,39442.32079,38297,5023,6086,1376.062419,,,2769,0
19442,23049.72126,,,,45,1,2,-1,-1,2,-1,5830,1330,909,390,38752.11652,,,909,-901.7694506,28793.88387,940,3482,0
